('i_29621', 18829, 0.48, 29.29, 110.09, 168.33333333333337)
('i_14624', 9284, 0.08, 22.5, 36.18, 171.0)
('i_34829', 22139, 0.56, 17.97, 111.38, 166.80357142857142)
('i_27554', 17511, 0.3, 31.74, 80.94, 164.00000000000003)
('i_11516', 7317, 0.48, 24.37, 104.96, 167.89583333333331)
('i_18127', 11489, 0.68, 7.42, 117.92, 162.5)
('i_50455', 31974, 0.59, 4.18, 105.48, 171.69491525423732)
('i_23161', 14706, 0.24, 1.83, 42.42, 169.12500000000003)
('i_34545', 21954, 0.17, 62.84, 89.98, 159.6470588235294)
('i_27837', 17691, 0.57, 26.13, 119.49, 163.78947368421055)
('i_26771', 17013, 0.37, 24.69, 84.05, 160.43243243243242)
('i_41630', 26383, 0.36, 26.48, 84.87, 162.19444444444446)
('i_8671', 5504, 0.41, 42.74, 110.59, 165.48780487804876)
('i_45797', 28998, 0.29, 39.15, 84.92, 157.82758620689657)
('i_51698', 32743, 0.41, 59.45, 127.22, 165.29268292682926)
('i_6589', 4184, 0.59, 14.16, 110.16, 162.71186440677968)
('i_29355', 18655, 0.38, 16.82, 77.94, 160.8421052631579)
('i_33394', 21231, 0.38, 21.98, 83.88, 162.89473684210523)
('i_51167', 32403, 0.46, 0.76, 71.16, 153.04347826086953)
('i_3704', 2345, 0.51, 44.16, 118.43, 145.62745098039218)
('i_15531', 9870, 0.66, 6.74, 112.74, 160.6060606060606)
('i_16504', 10468, 0.43, 47.74, 114.65, 155.6046511627907)
('i_45467', 28785, 0.66, 13.01, 107.92, 143.80303030303028)
('i_40358', 25574, 0.44, 14.17, 76.74, 142.20454545454544)
('i_43326', 27437, 0.79, 11.73, 127.47, 146.50632911392404)
('i_40983', 25959, 0.09, 25.16, 38.17, 144.55555555555557)
('i_50884', 32236, 0.4, 34.56, 95.89, 153.325)
('i_24470', 15543, 0.85, 3.06, 127.08, 145.90588235294118)
('i_17938', 11370, 0.67, 7.09, 102.15, 141.88059701492537)
('i_36400', 23101, 0.85, 0.53, 118.33, 138.58823529411765)
('i_35748', 22722, 0.68, 33.12, 127.21, 138.36764705882354)
('i_5173', 3268, 0.4, 49.21, 105.92, 141.775)
('i_36752', 23315, 0.33, 63.56, 114.39, 154.03030303030303)
('i_32319', 20552, 0.74, 17.18, 116.93, 134.7972972972973)
('i_50190', 31796, 0.6, 52.98, 134.18, 135.33333333333337)
('i_12264', 7796, 0.49, 9.99, 87.53, 158.2448979591837)
('i_9', 6, 0.56, 44.92, 123.85, 140.94642857142856)
('i_22540', 14328, 0.24, 50.15, 81.99, 132.66666666666666)
('i_14060', 8927, 0.24, 3.02, 35.94, 137.16666666666666)
('i_38258', 24271, 0.84, 9.59, 121.42, 133.13095238095238)
('i_50617', 32069, 0.48, 0.85, 65.22, 134.10416666666669)
('i_38399', 24352, 0.86, 2.1, 125.03, 142.9418604651163)
('i_686', 439, 0.72, 10.35, 110.39, 138.94444444444446)
('i_43404', 27481, 0.85, 13.7, 129.08, 135.74117647058824)
('i_28196', 17918, 0.75, 10.99, 110.4, 132.54666666666668)
('i_16951', 10758, 0.19, 27.12, 54.71, 145.21052631578948)
('i_28932', 18393, 0.22, 8.56, 37.41, 131.1363636363636)
('i_39005', 24736, 0.48, 44.03, 106.42, 129.97916666666669)
('i_29363', 18658, 0.52, 40.37, 116.14, 145.71153846153848)
('i_3945', 2492, 0.11, 53.49, 67.93, 131.2727272727273)
('i_16939', 10752, 0.66, 32.91, 119.72, 131.53030303030303)
('i_23049', 14645, 0.39, 11.83, 62.43, 129.74358974358975)
('i_25324', 16094, 0.78, 22.03, 121.66, 127.73076923076923)
('i_34909', 22191, 0.82, 25.83, 134.06, 131.9878048780488)
('i_18718', 11871, 0.61, 30.27, 108.38, 128.04918032786887)
('i_10075', 6411, 0.37, 16.71, 64.59, 129.40540540540542)
('i_20768', 13183, 0.17, 31.66, 54.11, 132.05882352941174)
('i_37544', 23809, 0.65, 51.58, 133.71, 126.35384615384616)
('i_20745', 13168, 0.94, 3.88, 123.12, 126.85106382978725)
('i_19947', 12659, 0.8, 20.17, 122.09, 127.39999999999999)
('i_44049', 27892, 0.55, 10.94, 80.35, 126.19999999999999)
('i_10319', 6560, 0.54, 33.49, 103.37, 129.4074074074074)
('i_40518', 25677, 0.73, 38.26, 130.88, 126.87671232876713)
('i_46761', 29610, 0.38, 61.16, 108.98, 125.84210526315792)
('i_26025', 16531, 0.44, 62.87, 118.41, 126.22727272727272)
('i_21168', 13444, 0.83, 15.46, 120.17, 126.15662650602411)
('i_50478', 31986, 0.25, 15.77, 47.1, 125.32000000000001)
('i_50858', 32222, 0.97, 4.97, 126.01, 124.78350515463919)
('i_1951', 1238, 0.76, 10.6, 105.06, 124.28947368421053)
('i_37624', 23858, 0.79, 32.18, 133.59, 128.36708860759492)
('i_43836', 27755, 0.23, 59.36, 89.16, 129.56521739130432)
('i_36673', 23266, 0.77, 28.99, 124.49, 124.02597402597402)
('i_47619', 30139, 0.49, 57.56, 118.6, 124.57142857142856)
('i_43904', 27799, 0.38, 49.57, 95.75, 121.52631578947368)
('i_3191', 2032, 0.72, 20.21, 107.98, 121.9027777777778)
('i_40063', 25395, 0.23, 10.45, 41.03, 132.95652173913044)
('i_46390', 29372, 0.78, 34.82, 130.57, 122.75641025641025)
('i_49553', 31382, 0.59, 62.24, 133.74, 121.1864406779661)
('i_11464', 7287, 0.72, 12.36, 98.5, 119.6388888888889)
('i_3834', 2425, 0.63, 23.08, 98.63, 119.92063492063491)
('i_22521', 14314, 0.98, 17.83, 135.08, 119.64285714285715)
('i_23308', 14797, 0.93, 16.04, 130.35, 122.91397849462365)
('i_39276', 24908, 0.7, 47.64, 132.11, 120.67142857142859)
('i_8639', 5486, 0.61, 11.64, 89.28, 127.27868852459017)
('i_23291', 14784, 0.5, 5.23, 67.48, 124.5)
('i_20284', 12862, 1.09, 6.94, 134.06, 116.62385321100918)
('i_18385', 11659, 0.45, 61.86, 115.99, 120.28888888888888)
('i_48369', 30623, 0.48, 49.48, 106.27, 118.3125)
('i_36638', 23247, 0.62, 41.29, 121.65, 129.61290322580646)
('i_44386', 28108, 0.55, 7.22, 72.37, 118.45454545454545)
('i_5466', 3463, 0.78, 44.49, 134.01, 114.76923076923075)
('i_5845', 3710, 0.92, 20.27, 128.05, 117.15217391304348)
('i_25991', 16512, 0.5, 16.01, 73.63, 115.23999999999998)
('i_40430', 25618, 0.48, 2.66, 59.85, 119.14583333333333)
('i_31956', 20330, 0.25, 48.69, 77.06, 113.48000000000002)
('i_34182', 21719, 0.74, 14.37, 101.28, 117.44594594594594)
('i_10454', 6640, 0.66, 9.67, 84.34, 113.13636363636364)
('i_13809', 8767, 0.24, 10.07, 37.92, 116.04166666666667)
('i_3097', 1974, 0.18, 20.47, 40.77, 112.7777777777778)
('i_46264', 29296, 0.54, 28.65, 90.3, 114.16666666666666)
('i_46150', 29219, 0.44, 13.34, 63.27, 113.47727272727275)
('i_22000', 13991, 0.36, 25.37, 65.69, 111.99999999999999)
('i_25361', 16117, 0.7, 39.27, 118.35, 112.97142857142856)
('i_28439', 18085, 0.36, 21.97, 66.74, 124.3611111111111)
('i_46571', 29486, 0.87, 12.64, 109.88, 111.77011494252874)
('i_42249', 26760, 1.17, 0.07, 131.4, 112.24786324786326)
('i_34879', 22171, 1.09, 8.23, 134.67, 115.99999999999997)
('i_41920', 26563, 0.87, 23.41, 123.07, 114.55172413793103)
('i_6770', 4303, 0.84, 14.91, 109.54, 112.65476190476193)
('i_20266', 12853, 0.48, 27.81, 81.37, 111.58333333333334)
('i_17026', 10807, 0.71, 9.55, 89.0, 111.90140845070424)
('i_20411', 12943, 0.98, 26.2, 135.44, 111.46938775510203)
('i_51750', 32773, 0.78, 45.91, 133.24, 111.96153846153847)
('i_24239', 15397, 0.16, 23.2, 41.37, 113.56249999999999)
('i_36445', 23131, 0.7, 57.25, 134.73, 110.68571428571428)
('i_41575', 26349, 0.8, 8.79, 95.5, 108.3875)
('i_27184', 17269, 1.15, 5.5, 132.39, 110.3391304347826)
('i_26492', 16845, 0.09, 16.0, 26.58, 117.55555555555554)
('i_35322', 22453, 0.71, 52.08, 129.65, 109.25352112676057)
('i_26443', 16813, 0.32, 25.65, 61.03, 110.5625)
('i_48611', 30784, 0.72, 37.92, 116.94, 109.75)
('i_39712', 25184, 0.61, 4.86, 69.94, 106.68852459016394)
('i_1057', 686, 0.87, 27.03, 121.45, 108.52873563218391)
('i_13560', 8610, 0.88, 27.91, 121.6, 106.4659090909091)
('i_49693', 31466, 0.48, 38.2, 89.51, 106.89583333333334)
('i_35009', 22252, 0.68, 52.71, 122.34, 102.39705882352939)
('i_18472', 11714, 0.77, 45.86, 126.23, 104.37662337662339)
('i_42832', 27122, 0.91, 14.28, 106.75, 101.61538461538461)
('i_45926', 29081, 0.98, 15.45, 118.78, 105.43877551020408)
('i_26690', 16965, 1.05, 23.63, 130.17, 101.46666666666665)
('i_47987', 30380, 0.32, 34.5, 69.75, 110.15625)
('i_14674', 9320, 0.97, 26.96, 125.29, 101.37113402061857)
('i_46088', 29180, 0.47, 63.47, 111.18, 101.51063829787236)
('i_12415', 7884, 0.74, 46.77, 121.2, 100.5810810810811)
('i_47970', 30366, 0.26, 42.82, 70.87, 107.8846153846154)
('i_1957', 1242, 0.52, 18.45, 70.86, 100.78846153846153)
('i_21714', 13802, 1.11, 15.33, 127.31, 100.88288288288288)
('i_42675', 27025, 0.76, 50.97, 126.79, 99.76315789473685)
('i_37470', 23763, 1.02, 29.34, 131.09, 99.75490196078431)
('i_46186', 29240, 0.61, 3.06, 67.46, 105.57377049180327)
('i_17095', 10846, 1.03, 28.82, 132.06, 100.23300970873787)
('i_7565', 4803, 0.68, 2.2, 73.3, 104.55882352941175)
('i_21090', 13390, 0.83, 29.95, 113.14, 100.2289156626506)
('i_51257', 32461, 0.5, 27.66, 77.19, 99.06)
('i_2658', 1695, 0.98, 17.7, 114.77, 99.05102040816325)
('i_16717', 10612, 0.75, 44.13, 125.11, 107.97333333333331)
('i_26773', 17014, 0.63, 36.67, 98.89, 98.76190476190476)
('i_21213', 13473, 0.69, 11.8, 86.75, 108.62318840579711)
('i_11259', 7151, 0.36, 62.75, 98.31, 98.77777777777779)
('i_16053', 10190, 0.9, 3.51, 91.67, 97.95555555555555)
('i_18641', 11821, 1.19, 14.04, 130.45, 97.82352941176471)
('i_35677', 22678, 0.59, 36.55, 95.39, 99.72881355932205)
('i_25575', 16258, 0.81, 53.01, 133.8, 99.74074074074076)
('i_34621', 22005, 1.32, 0.55, 133.81, 100.95454545454544)
('i_49339', 31243, 0.86, 13.38, 98.28, 98.72093023255815)
('i_48970', 31021, 0.52, 22.24, 72.42, 96.50000000000001)
('i_18704', 11861, 0.4, 21.92, 61.91, 99.97499999999998)
('i_27682', 17593, 1.24, 3.46, 126.2, 98.98387096774195)
('i_11681', 7412, 0.74, 16.31, 89.48, 98.87837837837839)
('i_47294', 29941, 0.91, 0.16, 86.27, 94.62637362637362)
('i_26908', 17089, 0.32, 40.05, 70.97, 96.625)
('i_17041', 10816, 0.19, 23.93, 42.22, 96.26315789473684)
('i_44974', 28478, 0.93, 36.76, 125.5, 95.41935483870968)
('i_18685', 11851, 1.05, 8.48, 108.7, 95.44761904761904)
('i_15862', 10079, 0.52, 33.13, 83.35, 96.57692307692305)
('i_20076', 12742, 0.81, 30.58, 106.85, 94.16049382716048)
('i_14510', 9205, 0.72, 13.32, 96.77, 115.90277777777777)
('i_3619', 2296, 0.89, 10.23, 96.95, 97.43820224719101)
('i_19084', 12117, 1.0, 19.45, 113.73, 94.28)
('i_50240', 31830, 0.73, 4.55, 73.38, 94.28767123287672)
('i_6711', 4262, 1.04, 27.98, 125.74, 93.99999999999999)
('i_19133', 12149, 1.05, 36.13, 133.11, 92.36190476190478)
('i_35736', 22714, 1.05, 13.01, 111.61, 93.9047619047619)
('i_20613', 13081, 0.21, 3.67, 23.04, 92.23809523809523)
('i_22310', 14179, 0.52, 22.66, 70.49, 91.98076923076923)
('i_2411', 1532, 0.89, 30.0, 111.61, 91.69662921348315)
('i_44335', 28071, 0.94, 2.83, 93.88, 96.86170212765958)
('i_51383', 32537, 0.22, 39.59, 59.74, 91.59090909090908)
('i_6599', 4190, 1.17, 11.13, 121.62, 94.43589743589745)
('i_2233', 1418, 0.25, 47.48, 71.01, 94.12000000000003)
('i_36308', 23044, 1.09, 36.31, 135.66, 91.14678899082567)
('i_22166', 14092, 0.51, 43.34, 90.24, 91.96078431372547)
('i_20933', 13290, 0.74, 0.48, 67.76, 90.91891891891892)
